ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,ChineseName,SubGroup,DialectGroup
ZhaozhuangBai,Zhaozhuang Bai,dali1242,Dali,,Eurasia,25.5844078,100.3117,Sino-Tibetan,趙莊白語,Bai,Southern Bai
